"Name","Slug","Permalink","Type","Status","Price","Regular Price","Sale Price","On Sale","Price HTML","Average Rating","Rating Count","Default Image URL","All Image URLs","Category Names","Meta: details (HTML)","Meta: why_you_will_love_it"
"Gram Wireless Charger and Speaker","gram-wireless-charger-and-speaker","/products/gram-wireless-charger-and-speaker","simple","active","32000","32000","","false","32000","0.00","0","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0387.webp","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0396.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0390.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Gram-Wireless-Charger-and-Speaker.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0387.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0385.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0389.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0388.webp","Tech & Gadgets, Powerbank and wireless charger","<ul><li><p>15W fast wireless charging capability</p></li><li><p>3W Bluetooth speaker with clear audio output</p></li><li><p>Bluetooth 5.1 with up to 10m wireless range</p></li><li><p>Integrated digital alarm clock</p></li><li><p>Functions as a phone stand for hands-free viewing</p></li><li><p>Light-up logo for modern visual appeal</p></li><li><p>Sleek, compact design for desk or bedside use</p></li><li><p>Ideal for home, office, and corporate gifting</p></li></ul><p></p>","You’ll love the Gram Wireless Charger and Speaker for its smart combination of power, sound, and everyday convenience. Designed as a versatile all-in-one gadget, it delivers fast 15W wireless charging while doubling as a Bluetooth speaker and alarm clock. With a built-in phone stand and light-up logo, it adds both functionality and style to your desk or bedside setup."
"Ella Powerbank with Multiple Chargers","ella-powerbank-with-multiple-chargers","/products/ella-powerbank-with-multiple-chargers","simple","active","35000","35000","","false","35000","0.00","0","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Ella-Powerbank-with-Multiple-Chargers3.webp","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Ella-Powerbank-with-Multiple-Chargers3.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Ella-Powerbank-with-Multiple-Chargers.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Ella-Powerbank-with-Multiple-Chargers2.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Ella-Powerbank-with-Multiple-Chargers1.webp","Powerbank and wireless charger, Tech & Gadgets","<ul><li><p>Portable powerbank with multiple charging ports</p></li><li><p>Built-in cables for convenient, all-in-one charging</p></li><li><p>Charges smartphones, tablets, and compatible devices</p></li><li><p>Compact design with reliable power output</p></li><li><p>Ideal for travel, daily use, and emergency charging</p></li><li><p>Elegant packaging suitable for corporate gifting</p></li><li><p>Custom branding options available for promotions and giveaways</p></li></ul><p></p>","You’ll love the Ella Powerbank with Multiple Chargers for its versatility and reliability wherever you go. Designed to power multiple devices with ease, it eliminates the need for extra cables while keeping smartphones, tablets, and accessories charged on demand. Compact yet powerful, it’s a practical everyday essential and a thoughtful corporate gift that keeps your brand visible and useful."
"Dram Wireless Charger and Speaker","dram-wireless-charger-and-speaker","/products/dram-wireless-charger-and-speaker","simple","active","32000","32000","","false","32000","0.00","0","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Dram-Wireless-Charger-and-Speaker.webp","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Dram-Wireless-Charger-and-Speaker1.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Dram-Wireless-Charger-and-Speaker.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Dram-Wireless-Charger-and-Speaker2.webp","","<ul><li><p>3-in-1 multifunctional device: wireless charger, Bluetooth speaker, and alarm clock</p></li><li><p>Durable black ABS plastic construction</p></li><li><p>Clean white LED digital display</p></li><li><p>Compact, space-saving design</p></li><li><p>Suitable for desks, nightstands, offices, and bedrooms</p></li><li><p>Easy-to-use controls and reliable performance</p></li><li><p>Branding options available: pad printing or UV printing</p></li><li><p>Ideal for premium corporate gifting and promotions</p></li></ul><p></p>","You’ll love the Dram Wireless Charger and Speaker for its smart all-in-one design that simplifies your space. Combining wireless charging, Bluetooth audio, and a digital alarm clock in one compact unit, it reduces clutter while adding style and functionality to your desk or bedside. With a clean LED display and reliable performance, it’s perfect for both productivity and relaxation."
"Cara Powerbank and Wireless Charger","cara-powerbank-and-wireless-charger","/products/cara-powerbank-and-wireless-charger","simple","active","35000","35000","","false","35000","0.00","0","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Cara-Powerbank-and-Wireless-Charger3.webp","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Cara-Powerbank-and-Wireless-Charger3.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Cara-Powerbank-and-Wireless-Charger2.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Cara-Powerbank-and-Wireless-Charger.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Cara-Powerbank-and-Wireless-Charger1.webp","Powerbank and wireless charger, Tech & Gadgets","<ul><li><p>10,000mAh powerbank for reliable portable charging</p></li><li><p>Integrated wireless charging for cable-free convenience</p></li><li><p>Sleek, compact design for easy carrying</p></li><li><p>Charges smartphones and compatible devices</p></li><li><p>Durable build suitable for daily use and travel</p></li><li><p>Custom branding available for logos and promotions</p></li><li><p>Ideal for corporate gifts, promotional items, and executive kits</p></li></ul><p></p>","You’ll love the Cara Powerbank & Wireless Charger for its perfect blend of power, convenience, and modern design. With a 10,000mAh capacity, it delivers reliable on-the-go charging for your devices, while the built-in wireless charging feature offers a clean, cable-free experience. Compact and stylish, it’s a dependable everyday essential that also makes a strong impression as a branded corporate gift."
"Amy Phone and SmartWatch Wireless Charger","amy-phone-and-smartwatch-wireless-charger","/products/amy-phone-and-smartwatch-wireless-charger","simple","active","23500","23500","","false","23500","0.00","0","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Amy-Phone-and-Smart-Watch-Wireless-Charger4.webp","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Amy-Phone-and-Smart-Watch-Wireless-Charger3.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Amy-Phone-and-Smart-Watch-Wireless-Charger1.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Amy-Phone-and-Smart-Watch-Wireless-Charger.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Amy-Phone-and-Smart-Watch-Wireless-Charger4.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Amy-Phone-and-Smart-Watch-Wireless-Charger2.webp","Powerbank and wireless charger, Tech & Gadgets","<ul><li><p>2-in-1 wireless charging stand</p></li><li><p>Compatible with iPhone 12 and above, Apple Watch, and AirPods</p></li><li><p>Fast wireless charging up to 7.5W</p></li><li><p>MagSafe-compatible for secure alignment</p></li><li><p>Supports portrait and landscape charging modes</p></li><li><p>Slim, space-saving design</p></li><li><p>Multi-angle stand for comfortable viewing</p></li><li><p>Integrated Apple Watch charger</p></li><li><p>Ideal for daily use at home or office</p></li></ul><p></p>","You’ll love the Amy Phone and SmartWatch Wireless Charger for its seamless simplicity and everyday convenience. Designed as a sleek 2-in-1 charging stand, it powers your iPhone, Apple Watch, and AirPods at the same time—keeping your essentials organized and ready to go. With MagSafe compatibility, fast wireless charging, and flexible viewing angles, it’s perfect for desks, nightstands, and daily routines."
"Tily USB and Charger set","tily-usb-and-charger-set","/products/tily-usb-and-charger-set","simple","active","0","0","","false","","0.00","0","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Tily-USB-and-Charger-Set.webp","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Tily-USB-and-Charger-Set.webp","USBs, Tech & Gadgets","<ul><li><p>Soft-touch silicone multi-connector charging cable</p></li><li><p>Connectors include Lightning, USB-C, and Micro-USB</p></li><li><p>Standard USB plug compatible with chargers, laptops, and power banks</p></li><li><p>Bottle-neck end doubles as a functional bottle opener</p></li><li><p>Detachable mini bottle-cap USB flash drive (capacity varies by variant)</p></li><li><p>Ideal for charging, data storage, and everyday convenience</p></li><li><p>Compact, durable, and easy to carry</p></li><li><p>Perfect for branded promotions, events, and corporate gifting</p></li></ul><p></p>","You’ll love the Tily USB and Charger Set for its playful creativity and everyday practicality. Designed as a true all-in-one accessory, it combines multi-device charging, data storage, and a clever bottle opener into one compact, eye-catching piece. Crafted from soft-touch silicone with distinctive detailing, it’s perfect for workdays, travel, events, and moments of relaxation—making it a memorable and functional gift."
"Moly USB and Multiple Charger Set","moly-usb-and-multiple-charger-set","/products/moly-usb-and-multiple-charger-set","simple","active","0","0","","false","","0.00","0","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Moly-USB-and-Multiple-Charger-Set.webp","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Moly-USB-and-Multiple-Charger-Set.webp","USBs, Tech & Gadgets","<ul><li><p>Multi-connector charging cable with Lightning, USB-C, and Micro-USB</p></li><li><p>Sleek white braided exterior for durability and style</p></li><li><p>Charges phones, tablets, and compatible accessories</p></li><li><p>Lightweight and portable for on-the-go use</p></li><li><p>Clean, professional look suitable for corporate branding</p></li><li><p>Ideal for travel, daily carry, and promotional gifting</p></li></ul><p></p>","You’ll love the Moly USB and Multiple Charger Set for its clean design and all-in-one convenience. With a single braided cable supporting multiple connectors, it keeps your devices powered without carrying multiple cords. The sleek white finish adds a modern, professional look—making it perfect for everyday use, travel, and showcasing company pride through subtle branding."
"Strip Multiple USB Charger","strip-multiple-usb-charger","/products/strip-multiple-usb-charger","simple","active","7500","7500","","false","7500","0.00","0","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0464.webp","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0464.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0465.webp","Tech & Gadgets, USBs","<ul><li><p>3-in-1 multi-charging cable: Lightning, USB-C, and Micro-USB</p></li><li><p>Durable braided nylon exterior in matte black</p></li><li><p>Built-in circular magnetic reel for compact, tangle-free storage</p></li><li><p>Easy wrap-and-unwind design for quick access</p></li><li><p>Universal compatibility with phones, tablets, and accessories</p></li><li><p>Slim, portable form factor for bags, pockets, and drawers</p></li><li><p>Ideal for daily use, travel, and corporate gifting</p></li><li><p>Features iconic GREYSTEED logo on magnetic disc</p></li></ul><p></p>","You’ll love the Strip Multiple USB Charger for its smart simplicity and everyday convenience. Designed to replace multiple cables with one sleek solution, it keeps your devices powered without the clutter. The magnetic reel makes storage effortless, while the durable braided finish ensures long-lasting performance—perfect for professionals, travelers, and anyone who values organized tech."
"Porty USB and Phone Accessory Set","porty-usb-and-phone-accessory-set","/products/porty-usb-and-phone-accessory-set","simple","active","15000","15000","","false","15000","0.00","0","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0366.webp","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0366.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0363.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0361.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0365.webp","USBs, Tech & Gadgets","<ul><li><p>Ultra-compact, multi-functional travel tech organizer</p></li><li><p>Supports phone charging, SIM swapping, and data access</p></li><li><p>Durable matte black oval-shaped case</p></li><li><p>Made from high-quality TPE/silicone material</p></li><li><p>Molded internal slots for tangle-free storage</p></li><li><p>Slim, pocket-friendly design for easy carrying</p></li><li><p>Ideal for commuting, travel, and daily use</p></li><li><p>Perfect for professionals, travelers, and corporate gifting</p></li></ul><p></p>","You’ll love the Porty USB and Phone Accessory Set for how effortlessly it keeps your tech essentials organized and accessible. Designed for life on the move, it eliminates tangled cables and misplaced accessories with a smart, compact layout. Whether you’re navigating daily commutes, traveling internationally, or managing your everyday carry, Porty delivers convenience, order, and peace of mind in one sleek package."
"Bismart Watch","bismart-watch","/products/bismart-watch","simple","active","35000","35000","","false","35000","0.00","0","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/LSA-HOMES0072.webp","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/LSA-HOMES0072.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/LSA-HOMES0076.webp","Tech & Gadgets, Smart Watch","<ul><li><p>Premium hypoallergenic liquid silicone rubber strap</p></li><li><p>Soft-touch feel with excellent flexibility</p></li><li><p>Sweat-resistant design for active and everyday use</p></li><li><p>Ideal for workouts, travel, office days, and casual outings</p></li><li><p>Rich navy blue strap with elegant contrast</p></li><li><p>Durable, comfortable, and easy to maintain</p></li><li><p>Suitable for modern professionals and active lifestyles</p></li></ul><p></p>","You’ll love the Bismart Watch for its perfect balance of comfort, durability, and refined style. Crafted with a premium hypoallergenic liquid silicone rubber strap, it delivers a soft, flexible, and sweat-resistant feel that’s comfortable all day. Whether you’re working out, traveling, or heading into the office, the rich navy blue strap pairs beautifully with silver-tone cases to create a clean, sophisticated look that elevates your everyday wear."
